日付,all,Mon,Tue,Wed,Thu,Fri,Num_Mon,Num_Tue,Num_Wed,Num_Thu,Num_Fri
03:23:00,1.1,,,,,,0,0,0,0,0
03:24:00,1.1,,,,,,0,0,0,0,0
03:25:00,1.1,,,,,,0,0,0,0,0
03:26:00,1.1,,,,,,0,0,0,0,0
03:27:00,1.1,,,,,,0,0,0,0,0
03:28:00,1.1,,,,,,0,0,0,0,0
03:29:00,1.1,,,,,,0,0,0,0,0
03:30:00,1.1,,,,,,0,0,0,0,0
03:31:00,1.1,,,,,,0,0,0,0,0
03:32:00,1.1,,,,,,0,0,0,0,0
03:33:00,1.1,,,,,,0,0,0,0,0
03:34:00,1.1,,,,,,0,0,0,0,0
03:35:00,1.1,,,,,,0,0,0,0,0
03:36:00,1.1,,,,,,0,0,0,0,0
03:37:00,1.1,,,,,,0,0,0,0,0
03:38:00,1.1,,,,,,0,0,0,0,0
03:39:00,1.1,,,,,,0,0,0,0,0
03:40:00,1.1,,,,,,0,0,0,0,0
03:41:00,1.1,,,,,,0,0,0,0,0
03:42:00,1.1,,,,,,0,0,0,0,0
03:43:00,1.1,,,,,,0,0,0,0,0
03:44:00,1.1,,,,,,0,0,0,0,0
03:45:00,1.1,,,,,,0,0,0,0,0
03:46:00,1.1,,,,,,0,0,0,0,0
03:47:00,1.1,,,,,,0,0,0,0,0
03:48:00,1.1,,,,,,0,0,0,0,0
03:49:00,1.1,,,,,,0,0,0,0,0
03:50:00,1.1,,,,,,0,0,0,0,0
03:51:00,1.1,,,,,,0,0,0,0,0
03:52:00,1.1,,,,,,0,0,0,0,0
03:53:00,1.1,,,,,,0,0,0,0,0
03:54:00,1.1,,,,,,0,0,0,0,0
03:55:00,1.1,,,,,,0,0,0,0,0
03:56:00,1.1,,,,,,0,0,0,0,0
03:57:00,1.1,,,,,,0,0,0,0,0
03:58:00,1.1,,,,,,0,0,0,0,0
03:59:00,1.1,,,,,,0,0,0,0,0
04:00:00,1.1,,,,,,0,0,0,0,0
04:01:00,1.1,,,,,,0,0,0,0,0
04:02:00,1.1,,,,,,0,0,0,0,0
04:03:00,1.1,,,,,,0,0,0,0,0
04:04:00,1.1,,,,,,0,0,0,0,0
04:05:00,1.1,,,,,,0,0,0,0,0
04:06:00,1.1,,,,,,0,0,0,0,0
04:07:00,1.0,,,,,,0,0,0,0,0
04:08:00,1.1,,,,,,0,0,0,0,0
04:09:00,1.1,,,,,,0,0,0,0,0
04:10:00,1.1,,,,,,0,0,0,0,0
04:11:00,1.1,,,,,,0,0,0,0,0
04:12:00,1.1,,,,,,0,0,0,0,0
04:13:00,1.1,,,,,,0,0,0,0,0
04:14:00,1.1,,,,,,0,0,0,0,0
04:15:00,1.1,,,,,,0,0,0,0,0
04:16:00,1.1,,,,,,0,0,0,0,0
04:17:00,1.1,,,,,,0,0,0,0,0
04:18:00,1.1,,,,,,0,0,0,0,0
04:19:00,1.1,,,,,,0,0,0,0,0
04:20:00,1.1,,,,,,0,0,0,0,0
04:21:00,1.1,,,,,,0,0,0,0,0
04:22:00,1.1,,,,,,0,0,0,0,0
04:23:00,1.1,,,,,,0,0,0,0,0
04:24:00,1.0,,,,,,0,0,0,0,0
04:25:00,1.1,,,,,,0,0,0,0,0
04:26:00,1.1,,,,,,0,0,0,0,0
04:27:00,1.1,,,,,,0,0,0,0,0
04:28:00,1.1,,,,,,0,0,0,0,0
04:29:00,1.1,,,,,,0,0,0,0,0
04:30:00,1.1,,,,,,0,0,0,0,0
04:31:00,1.1,,,,,,0,0,0,0,0
04:32:00,1.1,,,,,,0,0,0,0,0
04:33:00,1.1,,,,,,0,0,0,0,0
04:34:00,1.1,,,,,,0,0,0,0,0
04:35:00,1.1,,,,,,0,0,0,0,0
04:36:00,1.1,,,,,,0,0,0,0,0
04:37:00,1.1,,,,,,0,0,0,0,0
04:38:00,1.1,,,,,,0,0,0,0,0
04:39:00,1.0,,,,,,0,0,0,0,0
04:40:00,1.1,,,,,,0,0,0,0,0
04:41:00,1.0,,,,,,0,0,0,0,0
04:42:00,1.1,,,,,,0,0,0,0,0
04:43:00,1.1,,,,,,0,0,0,0,0
04:44:00,1.1,,,,,,0,0,0,0,0
04:45:00,1.1,,,,,,0,0,0,0,0
04:46:00,1.7,,,,,,0,0,0,0,0
04:47:00,1.75,,,,,,0,0,0,0,0
04:48:00,2.8,,,,,,0,0,0,0,0
04:49:00,2.9,,,,,,0,0,0,0,0
04:50:00,3.5,,,,,,0,0,0,0,0
04:51:00,3.4000000000000004,,,,,,0,0,0,0,0
04:52:00,2.733333333333333,,,,,,0,0,0,0,0
04:53:00,3.766666666666667,,,,,,0,0,0,0,0
04:54:00,3.9,,,,,,0,0,0,0,0
04:55:00,3.233333333333334,,,,,,0,0,0,0,0
04:56:00,2.266666666666667,,,,,,0,0,0,0,0
04:57:00,2.7000000000000006,,,,,,0,0,0,0,0
04:58:00,2.266666666666667,,,,,,0,0,0,0,0
04:59:00,1.6333333333333335,,,,,,0,0,0,0,0
05:00:00,1.5,,,,,,0,0,0,0,0
05:01:00,1.6666666666666667,,,,,,0,0,0,0,0
05:02:00,1.9333333333333336,,,,,,0,0,0,0,0
05:03:00,2.9,,,,,,0,0,0,0,0
05:04:00,2.6999999999999997,,,,,,0,0,0,0,0
05:05:00,1.7,,,,,,0,0,0,0,0
05:06:00,1.5999999999999999,,,,,,0,0,0,0,0
05:07:00,1.5333333333333332,,,,,,0,0,0,0,0
05:08:00,2.433333333333333,,,,,,0,0,0,0,0
05:09:00,2.3,,,,,,0,0,0,0,0
05:10:00,1.3333333333333333,,,,,,0,0,0,0,0
05:11:00,1.3333333333333333,,,,,,0,0,0,0,0
05:12:00,1.1333333333333335,,,,,,0,0,0,0,0
05:13:00,1.1666666666666667,,,,,,0,0,0,0,0
05:14:00,1.0,,,,,,0,0,0,0,0
05:15:00,1.5666666666666664,,,,,,0,0,0,0,0
05:16:00,1.4000000000000001,,,,,,0,0,0,0,0
05:17:00,1.3,,,,,,0,0,0,0,0
05:18:00,1.4000000000000001,,,,,,0,0,0,0,0
05:19:00,1.2,,,,,,0,0,0,0,0
05:20:00,1.4333333333333333,,,,,,0,0,0,0,0
05:21:00,1.3333333333333333,,,,,,0,0,0,0,0
05:22:00,1.3,,,,1.0,,0,0,0,1,0
05:23:00,1.2000000000000002,,,,1.0,,0,0,0,1,0
05:24:00,1.3250000000000002,,,,1.0,,0,0,0,1,0
05:25:00,1.9500000000000002,,,,1.0,,0,0,0,1,0
05:26:00,1.875,,,,1.3,,0,0,0,1,0
05:27:00,1.4,,,,1.0,,0,0,0,1,0
05:28:00,1.9500000000000002,,,,1.0,,0,0,0,1,0
05:29:00,1.4500000000000002,,,,1.0,,0,0,0,1,0
05:30:00,1.975,,,,1.0,,0,0,0,1,0
05:31:00,2.05,,,,1.0,,0,0,0,1,0
05:32:00,1.725,,,,1.0,,0,0,0,1,0
05:33:00,1.475,,,,1.0,,0,0,0,1,0
05:34:00,1.275,,,,1.0,,0,0,0,1,0
05:35:00,1.225,,,,1.2,,0,0,0,1,0
05:36:00,1.4500000000000002,,,,1.0,,0,0,0,1,0
05:37:00,1.225,,,,1.0,,0,0,0,1,0
05:38:00,1.25,,,,1.0,,0,0,0,1,0
05:39:00,1.35,,,,1.0,,0,0,0,1,0
05:40:00,1.6500000000000001,,,,1.0,,0,0,0,1,0
05:41:00,1.8000000000000003,,,,1.0,,0,0,0,1,0
05:42:00,2.0749999999999997,,,,1.0,,0,0,0,1,0
05:43:00,2.125,,,,1.0,,0,0,0,1,0
05:44:00,1.4250000000000003,,,,1.0,,0,0,0,1,0
05:45:00,1.5000000000000002,,,,1.0,,0,0,0,1,0
05:46:00,1.78,,,,1.0,2.6,0,0,0,1,1
05:47:00,1.4333333333333333,1.0,,,1.0,1.0,1,0,0,1,1
05:48:00,1.616666666666667,1.5,,,1.0,1.0,1,0,0,1,1
05:49:00,1.8857142857142857,2.2,,,1.75,1.0,1,0,0,2,1
05:50:00,2.2125,2.0,1.7,,2.25,1.0,1,1,0,2,1
05:51:00,1.7625,1.0,1.7,,1.35,1.0,1,1,0,2,1
05:52:00,1.5625,1.0,1.7,,1.2,1.0,1,1,0,2,1
05:53:00,1.8375,1.0,1.7,,1.5,3.1,1,1,0,2,1
05:54:00,2.0125,1.0,1.7,,1.0,2.9,1,1,0,2,1
05:55:00,2.0124999999999997,1.0,1.7,,1.45,3.4,1,1,0,2,1
05:56:00,1.7375,1.0,1.7,,1.55,3.3,1,1,0,2,1
05:57:00,1.9749999999999999,1.0,1.7,,2.3,3.1,1,1,0,2,1
05:58:00,1.65,1.0,1.7,,1.6,3.1,1,1,0,2,1
05:59:00,2.0875,3.3,1.7,,2.35,2.9,1,1,0,2,1
06:00:00,1.9000000000000004,2.7,,,2.0,2.7,1,0,0,1,1
06:01:00,1.8500000000000003,2.0,,,1.9,2.7,1,0,0,1,1
06:02:00,1.883333333333333,2.3,,,1.6,2.6,1,0,0,1,1
06:03:00,1.5999999999999999,1.9,,,1.6,2.4,1,0,0,1,1
06:04:00,1.4666666666666668,1.2,,,1.3,1.8,1,0,0,1,1
06:05:00,1.7,1.2,,,1.7,2.6,1,0,0,1,1
06:06:00,1.8833333333333335,2.0,,,1.9,2.5,1,0,0,1,1
06:07:00,2.016666666666667,2.6,,,2.9,2.3,1,0,0,1,1
06:08:00,2.1166666666666667,2.7,,,2.3,2.6,1,0,0,1,1
06:09:00,2.733333333333334,3.8,,,3.1,2.5,1,0,0,1,1
06:10:00,2.085714285714286,1.8,1.5,,1.0,3.4,1,1,0,1,1
06:11:00,2.028571428571428,1.2,1.5,,1.0,3.3,1,1,0,1,1
06:12:00,2.1714285714285713,2.0,1.5,,1.5,4.0,1,1,0,1,1
06:13:00,1.8,1.0,1.5,,1.0,2.6,1,1,0,1,1
06:14:00,1.5875000000000001,1.0,1.5,,1.0,1.0,1,1,0,2,1
06:15:00,1.575,1.0,1.5,,1.0,1.0,1,1,0,2,1
06:16:00,1.5999999999999999,1.7,1.5,,1.0,1.0,1,1,0,2,1
06:17:00,1.625,1.0,1.5,,1.0,1.1,1,1,0,2,1
06:18:00,1.625,1.0,1.5,,1.0,1.1,1,1,0,2,1
06:19:00,1.6875000000000002,1.0,1.5,,1.0,1.3,1,1,0,2,1
06:20:00,1.842857142857143,1.5,,,1.3,1.5,1,0,0,2,1
06:21:00,2.1125,1.6,,,1.3,2.7,1,0,0,2,2
06:22:00,2.25,1.0,2.9,,2.3333333333333335,2.3,1,1,0,3,2
06:23:00,2.1000000000000005,1.6,1.4,,1.2666666666666666,3.55,1,1,0,3,2
06:24:00,1.6099999999999999,1.6,2.2,,1.2666666666666668,1.65,1,1,0,3,2
06:25:00,1.65,1.3,1.9,,1.2,1.45,1,1,0,3,2
06:26:00,1.77,1.0,2.1,,1.2333333333333334,1.55,1,1,0,3,2
06:27:00,1.8909090909090909,1.0,2.1,,1.5,2.55,1,1,0,4,2
06:28:00,1.8363636363636362,1.0,2.0,,1.2,2.2,1,1,0,4,2
06:29:00,1.7545454545454546,1.3,2.4,,1.4249999999999998,1.8,1,1,0,4,2
06:30:00,1.8,1.5,1.65,,1.6,1.3,1,2,0,4,2
06:31:00,1.7416666666666665,1.2,1.5499999999999998,,1.625,1.9,1,2,0,4,2
06:32:00,2.066666666666667,1.75,1.6,,2.175,2.1666666666666665,2,2,0,4,3
06:33:00,2.24375,2.4666666666666663,1.5499999999999998,,2.8000000000000003,1.9666666666666666,3,2,0,4,3
06:34:00,2.2187500000000004,2.5333333333333337,1.8499999999999999,,2.875,1.7666666666666666,3,2,0,4,3
06:35:00,2.2562500000000005,2.5,1.9,,2.7750000000000004,2.6,3,2,0,4,3
06:36:00,2.2875,2.766666666666666,1.8,,2.975,1.8333333333333333,3,2,0,4,3
06:37:00,2.458823529411765,2.725,1.8,,2.975,3.0333333333333337,4,2,0,4,3
06:38:00,2.61875,3.2000000000000006,1.4,,2.9250000000000003,2.6333333333333333,3,2,0,4,3
06:39:00,2.5058823529411764,3.3666666666666667,1.7,,2.8,1.85,3,2,0,4,4
06:40:00,2.61875,3.266666666666667,1.9,,2.625,2.225,3,1,0,4,4
06:41:00,2.5166666666666666,3.1,1.0,,2.4,2.575,3,1,0,6,4
06:42:00,2.3649999999999998,2.38,1.0,,2.45,2.875,5,1,0,6,4
06:43:00,2.3499999999999996,3.38,1.0,,1.8999999999999997,2.6,5,1,0,6,4
06:44:00,2.46,2.7600000000000007,1.0,,1.9833333333333336,2.1,5,1,0,6,4
06:45:00,2.2600000000000002,2.3200000000000003,1.0,,1.75,2.2,5,1,0,6,4
06:46:00,2.035,2.2600000000000002,1.0,,1.7,1.7999999999999998,5,1,0,6,4
06:47:00,2.0409090909090906,1.9666666666666668,1.0,,1.5833333333333333,2.35,6,1,0,6,4
06:48:00,1.7909090909090908,2.0,1.0,,1.4833333333333334,1.375,6,1,0,6,4
06:49:00,1.919047619047619,1.8166666666666667,1.0,,1.7400000000000002,1.75,6,1,0,5,4
06:50:00,2.239130434782609,2.1500000000000004,1.2,,2.2166666666666663,2.2,6,2,0,6,4
06:51:00,2.2125,2.3000000000000003,1.2,,2.2285714285714286,2.05,6,2,0,7,4
06:52:00,2.3800000000000003,2.5714285714285716,1.2,,2.2714285714285714,2.5,7,2,0,7,4
06:53:00,2.44,2.6142857142857143,1.2,,2.3857142857142857,2.65,7,2,0,7,4
06:54:00,2.3560000000000003,2.028571428571429,1.2,,2.1857142857142855,3.0999999999999996,7,2,0,7,4
06:55:00,2.157692307692308,2.3375000000000004,1.2,,2.2142857142857144,2.1750000000000003,8,2,0,7,4
06:56:00,2.069230769230769,1.9124999999999999,1.4,,1.8285714285714285,2.225,8,2,0,7,4
06:57:00,2.355555555555556,2.2,1.4,,2.3000000000000003,2.75,9,2,0,7,4
06:58:00,2.129629629629629,1.877777777777778,1.5,,2.3,2.275,9,2,0,7,4
06:59:00,2.1892857142857145,1.9444444444444444,1.25,,2.3857142857142857,2.42,9,2,0,7,5
07:00:00,2.0517241379310347,1.9555555555555557,1.25,,2.275,2.1599999999999997,9,2,0,8,5
07:01:00,2.028125,1.9888888888888887,1.25,,2.188888888888889,2.066666666666667,9,2,0,9,6
07:02:00,1.9290322580645163,1.8777777777777775,1.25,,1.8499999999999999,2.3666666666666667,9,2,0,8,6
07:03:00,1.6031250000000001,1.5399999999999998,1.3,,1.5874999999999997,1.5166666666666666,10,2,0,8,6
07:04:00,1.6500000000000001,1.67,1.25,,1.4625,1.7333333333333332,10,2,0,8,6
07:05:00,1.7696969696969693,1.5999999999999999,1.0,,1.8625000000000003,1.6499999999999997,11,2,0,8,6
07:06:00,1.7945945945945951,1.7454545454545454,1.2,,1.9099999999999997,1.7166666666666668,11,3,0,10,6
07:07:00,1.9000000000000001,1.6818181818181814,1.5,3.1,1.8299999999999996,2.016666666666667,11,3,1,10,6
07:08:00,1.6868421052631581,1.636363636363636,1.4666666666666668,1.0,1.5299999999999998,2.033333333333333,11,3,1,10,6
07:09:00,1.7512820512820508,1.6727272727272728,1.6,1.0,1.6083333333333334,2.066666666666667,11,2,1,12,6
07:10:00,1.9153846153846161,2.009090909090909,2.05,1.5,1.6416666666666666,2.016666666666667,11,2,1,12,6
07:11:00,1.8794871794871797,1.9636363636363634,2.0999999999999996,2.6,1.5583333333333336,2.016666666666667,11,2,1,12,6
07:12:00,1.8725000000000005,1.6727272727272726,2.05,2.4,1.5333333333333334,2.0666666666666664,11,2,1,12,6
07:13:00,1.8756097560975609,1.991666666666667,2.2,2.2,1.5333333333333332,2.0833333333333335,12,2,1,12,6
07:14:00,1.9465116279069767,2.233333333333333,1.975,2.3,1.675,1.95,12,4,1,12,6
07:15:00,1.9813953488372094,2.4166666666666665,1.7750000000000001,2.1,1.7666666666666668,1.95,12,4,1,12,6
07:16:00,2.0500000000000003,2.6666666666666665,1.5,1.9,1.8692307692307693,1.9000000000000001,12,4,1,13,6
07:17:00,1.8955555555555559,2.275,1.65,1.0,2.157142857142857,1.2166666666666666,12,4,1,14,6
07:18:00,1.8195652173913044,2.3833333333333333,1.425,1.05,1.992857142857143,1.3,12,4,2,14,6
07:19:00,1.8489361702127665,2.533333333333333,1.4,1.65,1.9466666666666665,1.3666666666666665,12,4,2,15,6
07:20:00,1.8125000000000002,2.215384615384615,1.7,1.7000000000000002,1.9400000000000004,1.1833333333333333,13,4,2,15,6
07:21:00,1.7437500000000001,2.223076923076923,1.575,1.25,1.8666666666666667,1.2333333333333332,13,4,2,15,6
07:22:00,1.8775510204081634,2.1785714285714284,1.5999999999999999,1.25,2.04,1.9833333333333334,14,4,2,15,6
07:23:00,1.9862745098039218,2.0187500000000003,1.525,2.1,2.3437500000000004,2.1599999999999997,16,4,2,16,5
07:24:00,1.9921568627450983,2.1133333333333337,1.65,1.75,2.3562499999999997,2.0,15,4,2,16,6
07:25:00,1.8811320754716976,2.1812500000000004,1.75,1.65,1.935294117647059,1.7166666666666666,16,4,2,17,6
07:26:00,1.9444444444444442,2.3125,1.3199999999999998,1.95,2.011764705882353,1.8999999999999997,16,5,2,17,6
07:27:00,1.7821428571428568,2.00625,1.44,1.6666666666666667,1.7777777777777777,2.1,16,5,3,18,6
07:28:00,1.6400000000000001,1.6062499999999997,1.42,2.6,1.6176470588235297,1.7,16,5,3,17,6
07:29:00,1.5741379310344827,1.523529411764706,1.46,2.033333333333333,1.5499999999999998,2.0000000000000004,17,5,3,18,7
07:30:00,1.6593220338983055,1.5588235294117645,1.7600000000000002,2.25,1.6166666666666667,1.9857142857142855,17,5,4,18,7
07:31:00,1.6881355932203383,1.5529411764705883,1.4200000000000002,1.9749999999999999,1.7722222222222221,1.9857142857142855,17,5,4,18,7
07:32:00,1.661666666666666,1.4411764705882353,1.6,1.975,1.8421052631578947,1.8714285714285717,17,5,4,19,7
07:33:00,1.6749999999999998,1.5705882352941174,1.56,1.6,1.736842105263158,2.257142857142857,17,5,4,19,7
07:34:00,1.755737704918032,1.5176470588235293,1.54,2.0999999999999996,1.821052631578948,2.3000000000000003,17,5,4,19,8
07:35:00,1.7984375000000001,1.6470588235294117,1.5399999999999998,2.2,1.97,2.04,17,5,4,20,10
07:36:00,1.8484374999999997,1.6470588235294117,1.34,2.1750000000000003,2.01,2.3200000000000003,17,5,4,20,10
07:37:00,1.753846153846154,1.5944444444444443,1.3,2.025,1.97,2.0799999999999996,18,5,4,20,10
07:38:00,1.8287878787878786,1.773684210526316,1.4,1.45,1.9849999999999994,2.4,19,5,4,20,10
07:39:00,1.8090909090909089,1.8105263157894735,1.3800000000000001,1.8499999999999999,1.8099999999999998,2.27,19,5,4,20,10
07:40:00,1.9764705882352942,1.821052631578947,1.2,2.25,2.0142857142857147,2.6181818181818177,19,5,4,21,11
07:41:00,1.839705882352941,1.7421052631578948,1.2399999999999998,1.8,1.7238095238095237,2.409090909090909,19,5,4,21,11
07:42:00,1.7955882352941175,1.631578947368421,1.26,2.3000000000000003,1.5428571428571427,2.3636363636363638,19,5,4,21,11
07:43:00,1.8971428571428568,1.7099999999999997,1.42,2.125,1.5523809523809524,2.775,20,5,4,21,12
07:44:00,1.8555555555555552,1.7571428571428573,1.2,2.2600000000000002,1.5952380952380953,2.541666666666667,21,5,5,21,12
07:45:00,1.7878378378378377,1.7523809523809526,1.3800000000000001,1.8999999999999997,1.768181818181818,2.0083333333333333,21,5,6,22,12
07:46:00,1.9499999999999995,1.9409090909090911,1.5,2.1,1.978260869565217,1.9583333333333333,22,5,6,23,12
07:47:00,1.979220779220778,1.9681818181818185,1.44,2.266666666666666,2.0999999999999996,1.8583333333333334,22,5,6,24,12
07:48:00,2.014102564102564,2.0727272727272728,1.9166666666666667,2.0500000000000003,2.0708333333333333,1.8833333333333335,22,6,6,24,12
07:49:00,1.8371794871794869,1.8454545454545455,1.6833333333333333,1.5333333333333332,2.0333333333333328,1.6333333333333335,22,6,6,24,12
07:50:00,1.8589743589743586,2.0,1.6500000000000001,1.7166666666666668,1.8708333333333336,1.758333333333333,22,6,6,24,12
07:51:00,1.8962025316455697,2.1409090909090907,1.6666666666666663,1.7,1.8799999999999997,1.6583333333333332,22,6,6,25,12
07:52:00,1.9506172839506162,2.3304347826086955,1.9000000000000001,1.8499999999999999,1.8653846153846154,1.5583333333333336,23,6,6,26,12
07:53:00,2.048809523809523,2.426086956521739,1.8571428571428572,2.1999999999999997,1.9307692307692306,1.7214285714285713,23,7,6,26,14
07:54:00,2.1546511627906977,2.983333333333333,1.7714285714285711,2.057142857142857,1.8730769230769235,1.6214285714285712,24,7,7,26,14
07:55:00,1.9183908045977016,2.2416666666666667,1.7571428571428573,1.7857142857142858,1.7307692307692304,1.7866666666666666,24,7,7,26,15
07:56:00,1.781818181818182,2.1249999999999996,1.8125,1.6571428571428573,1.5999999999999999,1.7133333333333336,24,8,7,26,15
07:57:00,1.8054945054945062,2.244,1.6777777777777776,1.6714285714285715,1.58076923076923,1.666666666666667,25,9,7,26,15
07:58:00,1.8131868131868119,1.916,1.822222222222222,1.542857142857143,1.8461538461538467,1.6333333333333335,25,9,7,26,15
07:59:00,1.8585106382978722,1.9439999999999995,2.12,1.8142857142857145,1.8714285714285719,1.6333333333333333,25,10,7,28,15
08:00:00,1.9276595744680847,2.132,2.05,2.1999999999999997,1.760714285714286,1.7933333333333332,25,10,7,28,15
08:01:00,1.88,2.0799999999999996,1.8090909090909089,1.9857142857142858,1.7464285714285717,1.6799999999999997,25,11,7,28,15
08:02:00,1.979166666666667,1.8615384615384618,2.0909090909090913,2.4285714285714284,2.0107142857142852,1.9466666666666665,26,11,7,28,15
08:03:00,2.0690721649484534,1.919230769230769,1.9909090909090907,2.7428571428571433,2.221428571428571,1.96875,26,11,7,28,16
08:04:00,2.0091836734693875,1.8185185185185182,2.172727272727273,2.757142857142857,2.0892857142857144,1.9374999999999998,27,11,7,28,16
08:05:00,2.023232323232323,1.9000000000000004,2.209090909090909,2.8000000000000003,2.035714285714286,1.9625000000000001,28,11,7,28,16
08:06:00,1.818627450980392,1.7642857142857142,2.0307692307692307,2.185714285714286,1.778571428571429,1.7,28,13,7,28,16
08:07:00,1.8038834951456302,1.7785714285714287,1.9357142857142857,2.0714285714285716,1.725,1.75,28,14,7,28,16
08:08:00,1.903809523809524,1.9571428571428569,1.8714285714285714,2.1750000000000003,1.7607142857142855,2.0764705882352934,28,14,8,28,17
08:09:00,2.002803738317757,2.157142857142857,1.95,2.066666666666667,1.864285714285714,2.0176470588235293,28,14,9,28,17
08:10:00,2.016822429906542,2.164285714285714,2.0999999999999996,2.1666666666666665,1.864285714285714,1.935294117647059,28,14,9,28,17
08:11:00,1.8684684684684687,1.7866666666666662,2.3285714285714287,1.8666666666666667,1.7758620689655176,1.944444444444444,30,14,9,29,18
08:12:00,2.056140350877193,1.9733333333333332,2.5357142857142856,1.8333333333333333,1.9241379310344828,2.376190476190476,30,14,9,29,21
08:13:00,2.249565217391304,2.29,2.886666666666667,1.7222222222222223,2.0379310344827584,2.5142857142857142,30,15,9,29,21
08:14:00,2.2401709401709415,2.283870967741935,2.653333333333333,1.7777777777777777,2.1,2.5380952380952375,31,15,9,30,21
08:15:00,2.23076923076923,2.287096774193549,2.8,1.5888888888888888,2.216666666666667,2.204761904761905,31,15,9,30,21
08:16:00,2.3837606837606837,2.5129032258064514,2.9066666666666663,1.588888888888889,2.5366666666666666,2.166666666666667,31,15,9,30,21
08:17:00,2.4837606837606847,2.6032258064516127,2.9333333333333327,1.6333333333333335,2.6566666666666663,2.4714285714285715,31,15,9,30,21
08:18:00,2.523076923076923,2.7645161290322577,3.02,1.377777777777778,2.5966666666666667,2.5809523809523816,31,15,9,30,21
08:19:00,2.617948717948717,2.822580645161291,2.966666666666667,1.5666666666666667,2.7333333333333325,2.6523809523809527,31,15,9,30,21
08:20:00,2.853389830508473,3.1935483870967745,3.0333333333333328,1.55,3.216666666666667,2.7333333333333334,31,15,10,30,21
08:21:00,2.802479338842977,3.1645161290322585,2.8624999999999994,1.6800000000000002,2.9499999999999993,2.895238095238095,31,16,10,32,21
08:22:00,2.6213114754098368,2.740625,2.2687500000000003,1.5900000000000003,3.112499999999999,2.8238095238095235,32,16,10,32,21
08:23:00,2.7459677419354835,2.921875,2.2125,1.8363636363636362,3.3906249999999987,2.904761904761905,32,16,11,32,21
08:24:00,2.6766129032258066,2.9968749999999997,1.9625000000000001,1.9545454545454546,3.28125,2.680952380952381,32,16,11,32,21
08:25:00,2.7,2.884848484848484,1.9125,2.025,3.509375,2.6333333333333337,33,16,12,32,21
08:26:00,2.909375,3.162857142857143,2.1,2.1166666666666667,3.79375,2.7761904761904765,35,16,12,32,21
08:27:00,2.956589147286821,3.2399999999999993,2.1,2.184615384615385,3.79375,2.8904761904761904,35,16,13,32,21
08:28:00,3.0093023255813955,3.3714285714285697,1.9437499999999996,2.269230769230769,3.7625000000000006,3.0476190476190474,35,16,13,32,21
08:29:00,2.9549618320610693,3.4542857142857146,1.8687500000000001,2.1846153846153844,3.5939393939393933,3.1045454545454545,35,16,13,33,22
08:30:00,2.8721804511278197,3.491428571428572,1.7647058823529411,2.1461538461538465,3.4294117647058813,3.0909090909090917,35,17,13,34,22
08:31:00,2.803007518796993,3.247058823529412,1.7777777777777777,2.0692307692307694,3.491176470588235,3.0500000000000003,34,18,13,34,22
08:32:00,2.823134328358207,3.3352941176470585,1.8842105263157893,2.1846153846153844,3.4176470588235297,2.7181818181818183,34,19,13,34,22
08:33:00,2.8446969696969693,3.460606060606061,1.9578947368421054,2.338461538461539,3.4303030303030306,2.690909090909091,33,19,13,33,22
08:34:00,2.7541353383458653,3.287878787878787,2.0700000000000003,2.0846153846153843,3.415151515151514,2.513636363636364,33,20,13,33,22
08:35:00,2.68345864661654,3.184848484848485,2.2499999999999996,1.8384615384615384,3.3181818181818183,2.3863636363636367,33,20,13,33,22
08:36:00,2.591044776119405,3.1687499999999993,2.1499999999999995,1.8733333333333335,3.1,2.286363636363636,32,20,15,33,22
08:37:00,2.595588235294117,3.25625,2.061904761904762,1.8733333333333335,2.9999999999999996,2.395652173913043,32,21,15,33,23
08:38:00,2.5569343065693433,3.1593749999999994,2.0476190476190474,1.9600000000000002,2.882352941176471,2.3782608695652177,32,21,15,34,23
08:39:00,2.546715328467154,3.226666666666667,2.2142857142857144,2.0124999999999997,2.8264705882352943,2.2916666666666665,30,21,16,34,24
08:40:00,2.5159420289855072,3.2166666666666663,2.3619047619047624,2.225,2.825714285714286,1.9833333333333336,30,21,16,35,24
08:41:00,2.4446043165467617,3.2,2.2636363636363637,2.25,2.551428571428571,1.8500000000000005,30,22,16,35,24
08:42:00,2.3801418439716304,3.056666666666667,2.291304347826087,2.176470588235294,2.3857142857142857,1.8750000000000002,30,23,17,35,24
08:43:00,2.3985815602836884,2.9799999999999995,2.482608695652174,2.1941176470588237,2.4542857142857146,1.8875,30,23,17,35,24
08:44:00,2.2866197183098596,2.6766666666666667,2.3874999999999993,2.1823529411764704,2.38,1.7416666666666665,30,24,17,35,24
08:45:00,2.0846153846153848,2.483333333333334,2.166666666666667,1.8499999999999999,2.06,1.6208333333333333,30,24,18,35,24
08:46:00,1.9166666666666659,2.0933333333333333,2.08,2.1277777777777778,1.5971428571428574,1.5125000000000002,30,25,18,35,24
08:47:00,1.861379310344827,1.8100000000000003,2.4,1.8842105263157893,1.6571428571428573,1.5041666666666667,30,25,19,35,24
08:48:00,1.8475862068965503,1.5827586206896553,2.6538461538461537,1.6947368421052629,1.7000000000000002,1.4666666666666668,29,26,19,35,24
08:49:00,1.7554794520547943,1.4166666666666667,2.484615384615385,1.8421052631578951,1.4971428571428576,1.4208333333333334,30,26,19,35,24
